"fdate","vdate","geounit","soilm"
"2012-07-01","2012-07-01","BRA.MT.05",370.1
"2012-07-01","2012-07-01","BRA.PA.01",489
"2012-07-01","2012-07-01","BRA.PA.02",482.9
"2012-07-01","2012-07-01","BRA.PA.03",555.8
"2012-07-01","2012-07-01","BRA.PA.04",491.7
"2012-07-01","2012-07-01","BRA.PA.05",373.3
"2012-07-01","2012-07-01","BRA.PA.06",327.2
"2012-07-01","2012-07-01","BRA.PB.01",161.3
"2012-07-01","2012-07-01","BRA.PB.02",141
"2012-07-01","2012-07-01","BRA.PB.03",337.9
"2012-07-01","2012-07-01","BRA.PB.04",536.2
"2012-07-01","2012-07-01","BRA.PE.01",109.4
"2012-07-01","2012-07-01","BRA.PE.02",67.3
"2012-07-01","2012-07-01","BRA.PE.03",209.9
"2012-07-01","2012-07-01","BRA.PE.04",458.4
"2012-07-01","2012-07-01","BRA.PE.05",528.1
"2012-07-01","2012-07-01","BRA.PI.01",221.6
"2012-07-01","2012-07-01","BRA.PI.02",147.2
"2012-07-01","2012-07-01","BRA.PI.03",149.8
"2012-07-01","2012-07-01","BRA.PI.04",71.7
"2012-07-01","2012-07-01","BRA.PR.01",492.9
"2012-07-01","2012-07-01","BRA.PR.02",482.6
"2012-07-01","2012-07-01","BRA.PR.03",541.6
"2012-07-01","2012-07-01","BRA.PR.04",489.5
"2012-07-01","2012-07-01","BRA.PR.05",565.9
"2012-07-01","2012-07-01","BRA.PR.06",458.5
"2012-07-01","2012-07-01","BRA.PR.07",505.3
"2012-07-01","2012-07-01","BRA.PR.08",482.5
"2012-07-01","2012-07-01","BRA.PR.09",573.4
"2012-07-01","2012-07-01","BRA.PR.10",513.3
"2012-07-01","2012-07-01","BRA.RJ.01",387
"2012-07-01","2012-07-01","BRA.RJ.02",367.7
"2012-07-01","2012-07-01","BRA.RJ.03",412.3
"2012-07-01","2012-07-01","BRA.RJ.04",419.4
"2012-07-01","2012-07-01","BRA.RJ.05",412.4
"2012-07-01","2012-07-01","BRA.RJ.06",391.4
"2012-07-01","2012-07-01","BRA.RN.01",113
"2012-07-01","2012-07-01","BRA.RN.02",130.3
"2012-07-01","2012-07-01","BRA.RN.03",288.2
"2012-07-01","2012-07-01","BRA.RN.04",403.8
"2012-07-01","2012-07-01","BRA.RO.01",383.8
"2012-07-01","2012-07-01","BRA.RO.02",351.6
